"Date","Price","Open","High","Low","Change %"
"Feb 08, 2018","17.1873","17.4367","17.4557","17.1605","-1.44%"
"Feb 07, 2018","17.4378","17.4496","17.5256","17.3899","0.00%"
"Feb 06, 2018","17.4377","17.3280","17.4572","17.2223","0.53%"
"Feb 05, 2018","17.3458","17.4783","17.5317","17.3268","-0.73%"
"Feb 02, 2018","17.4730","17.3688","17.5570","17.3498","0.61%"
"Feb 01, 2018","17.3674","17.3559","17.4427","17.3388","0.01%"
"Jan 31, 2018","17.3650","17.2025","17.4048","17.1883","0.96%"
"Jan 30, 2018","17.2005","17.1923","17.2507","17.1393","0.05%"
"Jan 29, 2018","17.1923","17.2053","17.2508","17.1538","-0.05%"
"Jan 26, 2018","17.2014","17.2878","17.3463","17.1333","-0.58%"
"Jan 25, 2018","17.3021","17.1436","17.3464","17.1264","0.91%"
"Jan 24, 2018","17.1468","17.2231","17.2495","17.1060","-0.44%"
"Jan 23, 2018","17.2232","17.3252","17.3864","17.2031","-0.54%"
"Jan 22, 2018","17.3170","17.2694","17.3653","17.2492","0.11%"
"Jan 19, 2018","17.2978","17.3116","17.3770","17.2541","-0.05%"
"Jan 18, 2018","17.3062","17.3018","17.3345","17.2423","0.07%"
"Jan 17, 2018","17.2940","17.1323","17.3065","17.0920","0.89%"
"Jan 16, 2018","17.1408","17.1795","17.2742","17.1082","-0.18%"
"Jan 15, 2018","17.1723","17.1959","17.2603","17.1325","-0.08%"
"Jan 12, 2018","17.1863","17.1279","17.2963","17.0971","0.35%"
"Jan 11, 2018","17.1271","17.1161","17.1979","17.0948","0.03%"
"Jan 10, 2018","17.1224","17.2510","17.2709","17.0994","-0.76%"
"Jan 09, 2018","17.2528","17.4030","17.4168","17.2084","-0.85%"
"Jan 08, 2018","17.3999","17.4288","17.4780","17.3690","-0.16%"
"Jan 05, 2018","17.4271","17.3623","17.4724","17.3577","0.36%"
"Jan 04, 2018","17.3639","17.2994","17.3874","17.2932","0.37%"
"Jan 03, 2018","17.3005","17.2929","17.3174","17.2523","0.04%"
"Jan 02, 2018","17.2938","17.3207","17.3672","17.2600","-0.12%"
"Jan 01, 2018","17.3138","17.3153","17.3199","17.3123","-0.03%"
"Dec 29, 2017","17.3184","17.2747","17.3245","17.2487","0.23%"
"Dec 28, 2017","17.2782","17.2909","17.2966","17.2222","-0.06%"
"Dec 27, 2017","17.2883","17.2977","17.3191","17.2513","-0.07%"
"Dec 26, 2017","17.3003","17.3226","17.3466","17.2768","-0.12%"
"Dec 25, 2017","17.3210","17.2281","17.3298","17.2175","0.58%"
"Dec 22, 2017","17.2213","17.2118","17.2763","17.2042","0.06%"
"Dec 21, 2017","17.2110","17.2363","17.2948","17.2019","-0.15%"
"Dec 20, 2017","17.2363","17.0918","17.2485","17.0857","0.84%"
"Dec 19, 2017","17.0925","17.0086","17.1213","17.0071","0.49%"
"Dec 18, 2017","17.0100","17.0440","17.0757","16.9753","-0.14%"
"Dec 15, 2017","17.0342","17.0052","17.0599","16.9551","0.18%"
"Dec 14, 2017","17.0035","17.0066","17.0861","16.9550","-0.02%"
"Dec 13, 2017","17.0076","17.1488","17.1533","16.9955","-0.82%"
"Dec 12, 2017","17.1480","17.1581","17.1796","17.1227","-0.06%"
"Dec 11, 2017","17.1576","17.1385","17.1813","17.1100","0.11%"
"Dec 08, 2017","17.1396","17.0824","17.1709","17.0794","0.32%"
"Dec 07, 2017","17.0842","16.9781","17.0963","16.9660","0.64%"
"Dec 06, 2017","16.9762","17.0085","17.0190","16.9347","-0.20%"
"Dec 05, 2017","17.0106","16.9825","17.0545","16.9779","0.17%"
"Dec 04, 2017","16.9818","16.9968","17.0872","16.9742","0.24%"
"Dec 01, 2017","16.9418","17.0169","17.0705","16.8377","-0.45%"
"Nov 30, 2017","17.0179","16.9433","17.0345","16.8954","0.49%"
"Nov 29, 2017","16.9351","16.8637","16.9712","16.8501","0.37%"
"Nov 28, 2017","16.8721","16.8480","16.9017","16.8086","0.19%"
"Nov 27, 2017","16.8404","16.8730","16.9108","16.7961","-0.32%"
"Nov 24, 2017","16.8951","16.8891","16.9420","16.8496","0.01%"
"Nov 23, 2017","16.8938","16.8330","16.9457","16.8102","0.41%"
"Nov 22, 2017","16.8248","16.9584","16.9660","16.8142","-0.80%"
"Nov 21, 2017","16.9610","16.9682","16.9876","16.9232","-0.07%"
"Nov 20, 2017","16.9736","16.9218","16.9902","16.8813","0.35%"
"Nov 17, 2017","16.9140","17.0455","17.0621","16.8929","-0.81%"
"Nov 16, 2017","17.0516","17.0415","17.1007","17.0080","0.06%"
"Nov 15, 2017","17.0416","17.1021","17.1096","16.9979","-0.32%"
"Nov 14, 2017","17.0963","17.1090","17.1583","17.0733","-0.09%"
"Nov 13, 2017","17.1109","17.0931","17.1247","17.0537","0.09%"
"Nov 10, 2017","17.0950","17.0864","17.1130","17.0452","0.05%"
"Nov 09, 2017","17.0873","17.1790","17.2222","17.0316","-0.54%"
"Nov 08, 2017","17.1800","17.1702","17.1846","17.1038","0.05%"
"Nov 07, 2017","17.1710","17.1384","17.2400","17.1369","0.18%"
"Nov 06, 2017","17.1395","17.1645","17.2870","17.1395","-0.25%"
"Nov 03, 2017","17.1825","17.2661","17.2676","17.1530","-0.46%"
"Nov 02, 2017","17.2624","17.2943","17.3019","17.1846","-0.17%"
"Nov 01, 2017","17.2917","17.1258","17.3038","17.1213","0.96%"
"Oct 31, 2017","17.1269","17.0282","17.1419","16.9981","0.58%"
"Oct 30, 2017","17.0278","17.1016","17.1214","17.0052","-0.38%"
"Oct 27, 2017","17.0919","17.1551","17.1987","17.0855","-0.40%"
"Oct 26, 2017","17.1597","17.1325","17.1816","17.0798","0.16%"
"Oct 25, 2017","17.1327","17.1710","17.2036","17.0936","-0.18%"
"Oct 24, 2017","17.1643","17.0837","17.1883","17.0567","0.47%"
"Oct 23, 2017","17.0836","17.1716","17.2350","17.0550","-0.36%"
"Oct 20, 2017","17.1459","17.0105","17.1550","17.0075","0.78%"
"Oct 19, 2017","17.0133","17.0405","17.0837","16.9721","-0.16%"
"Oct 18, 2017","17.0405","16.9429","17.0609","16.9324","0.59%"
"Oct 17, 2017","16.9404","17.0258","17.0440","16.9299","-0.50%"
"Oct 16, 2017","17.0247","17.0214","17.0398","16.9443","0.14%"
"Oct 13, 2017","17.0003","17.0400","17.0762","16.9493","-0.25%"
"Oct 12, 2017","17.0437","17.0695","17.0827","17.0194","-0.15%"
"Oct 11, 2017","17.0699","17.1204","17.1235","17.0036","-0.25%"
"Oct 10, 2017","17.1126","17.0019","17.1165","16.9943","0.63%"
"Oct 09, 2017","17.0055","16.9420","17.0312","16.8864","0.44%"
"Oct 06, 2017","16.9305","16.9561","17.0508","16.9245","-0.15%"
"Oct 05, 2017","16.9567","16.9462","16.9718","16.8952","0.06%"
"Oct 04, 2017","16.9470","16.9620","16.9755","16.8823","-0.09%"
"Oct 03, 2017","16.9620","16.9455","17.0146","16.9304","0.08%"
"Oct 02, 2017","16.9485","16.9169","16.9936","16.9004","0.24%"
"Sep 29, 2017","16.9072","16.8468","16.9630","16.8363","0.29%"
"Sep 28, 2017","16.8584","16.9930","17.0080","16.8449","-0.76%"
"Sep 27, 2017","16.9869","16.9032","17.0558","16.8971","0.50%"
"Sep 26, 2017","16.9028","16.8770","16.9403","16.8328","0.16%"
"Sep 25, 2017","16.8754","16.9933","17.0769","16.8361","-0.68%"
"Sep 22, 2017","16.9904","17.0606","17.0743","16.9505","-0.45%"
"Sep 21, 2017","17.0677","17.0645","17.1314","17.0141","-0.01%"
"Sep 20, 2017","17.0687","16.9516","17.1158","16.9228","0.70%"
"Sep 19, 2017","16.9501","16.9757","16.9972","16.8957","-0.12%"
"Sep 18, 2017","16.9710","16.9193","16.9984","16.9162","0.32%"
"Sep 15, 2017","16.9164","16.8091","17.0179","16.7055","0.61%"
"Sep 14, 2017","16.8144","16.8885","16.9364","16.7900","-0.42%"
"Sep 13, 2017","16.8860","16.8623","16.9222","16.8299","0.17%"
"Sep 12, 2017","16.8581","16.7507","16.8719","16.7005","0.62%"
"Sep 11, 2017","16.7550","16.6938","16.7718","16.6177","0.70%"
"Sep 08, 2017","16.6385","16.7220","16.7996","16.6062","-0.49%"
"Sep 07, 2017","16.7200","16.7479","16.7983","16.6586","-0.14%"
"Sep 06, 2017","16.7435","16.6340","16.7695","16.5803","0.61%"
"Sep 05, 2017","16.6416","16.8027","16.8205","16.6140","-0.96%"
"Sep 04, 2017","16.8031","16.6797","16.8329","16.6659","-0.05%"
"Sep 01, 2017","16.8110","16.6957","16.8436","16.6881","0.73%"
"Aug 31, 2017","16.6884","16.7189","16.7764","16.6747","-0.18%"
"Aug 30, 2017","16.7181","16.6385","16.7484","16.6036","0.48%"
"Aug 29, 2017","16.6378","16.5372","16.6605","16.3980","0.64%"
"Aug 28, 2017","16.5321","16.4150","16.5518","16.3970","0.53%"
"Aug 25, 2017","16.4450","16.4494","16.5053","16.4074","0.00%"
"Aug 24, 2017","16.4448","16.3776","16.4538","16.3446","0.43%"
"Aug 23, 2017","16.3744","16.4427","16.4846","16.3564","-0.44%"
"Aug 22, 2017","16.4460","16.3492","16.4581","16.3327","0.59%"
"Aug 21, 2017","16.3488","16.3939","16.4074","16.2965","-0.12%"
"Aug 18, 2017","16.3680","16.4114","16.4309","16.2866","-0.28%"
"Aug 17, 2017","16.4138","16.4693","16.5211","16.3927","-0.33%"
"Aug 16, 2017","16.4685","16.5551","16.5845","16.4416","-0.52%"
"Aug 15, 2017","16.5545","16.4326","16.5789","16.4266","0.73%"
"Aug 14, 2017","16.4342","16.3522","16.4757","16.3477","0.32%"
"Aug 11, 2017","16.3825","16.4223","16.4362","16.3084","-0.29%"
"Aug 10, 2017","16.4296","16.4864","16.5348","16.4132","-0.40%"
"Aug 09, 2017","16.4948","16.4416","16.5026","16.3647","0.28%"
"Aug 08, 2017","16.4491","16.4728","16.5266","16.4401","-0.17%"
"Aug 07, 2017","16.4766","16.4322","16.5040","16.4322","0.17%"
"Aug 04, 2017","16.4491","16.3747","16.5033","16.3449","0.40%"
"Aug 03, 2017","16.3832","16.4624","16.4888","16.3479","-0.55%"
"Aug 02, 2017","16.4738","16.4214","16.5083","16.4000","0.28%"
"Aug 01, 2017","16.4271","16.3841","16.4557","16.3532","0.22%"
"Jul 31, 2017","16.3910","16.4174","16.4809","16.3684","-0.21%"
"Jul 28, 2017","16.4255","16.4893","16.5108","16.4025","-0.47%"
"Jul 27, 2017","16.5023","16.4564","16.5690","16.4150","0.25%"
"Jul 26, 2017","16.4609","16.5670","16.6119","16.4387","-0.68%"
"Jul 25, 2017","16.5737","16.4463","16.5841","16.4214","0.71%"
"Jul 24, 2017","16.4571","16.4093","16.4883","16.3650","0.21%"
"Jul 21, 2017","16.4218","16.5469","16.5786","16.3990","-0.81%"
"Jul 20, 2017","16.5553","16.5803","16.6124","16.4809","-0.18%"
"Jul 19, 2017","16.5844","16.6074","16.6203","16.5144","-0.17%"
"Jul 18, 2017","16.6127","16.6312","16.6498","16.5469","-0.15%"
"Jul 17, 2017","16.6374","16.6035","16.6728","16.5799","0.17%"
"Jul 14, 2017","16.6084","16.6942","16.7475","16.5587","-0.55%"
"Jul 13, 2017","16.6995","16.6667","16.7250","16.6379","0.17%"
"Jul 12, 2017","16.6704","16.7431","16.7557","16.6316","-0.47%"
"Jul 11, 2017","16.7497","16.7578","16.8335","16.7108","-0.08%"
"Jul 10, 2017","16.7625","16.7391","16.8071","16.7215","0.17%"
"Jul 07, 2017","16.7346","16.6373","16.7772","16.6182","0.53%"
"Jul 06, 2017","16.6471","16.6444","16.6853","16.5929","-0.03%"
"Jul 05, 2017","16.6529","16.6485","16.7161","16.5863","-0.02%"
"Jul 04, 2017","16.6569","16.6647","16.6864","16.5806","-0.09%"
"Jul 03, 2017","16.6711","16.5308","16.6919","16.5013","0.59%"
"Jun 30, 2017","16.5730","16.5184","16.6085","16.4713","0.26%"
"Jun 29, 2017","16.5294","16.5103","16.6609","16.4639","0.09%"
"Jun 28, 2017","16.5152","16.4837","16.5332","16.4397","0.14%"
"Jun 27, 2017","16.4922","16.3442","16.5098","16.3188","0.88%"
"Jun 26, 2017","16.3490","16.2455","16.3636","16.2455","0.43%"
"Jun 23, 2017","16.2784","16.2813","16.3055","16.2468","-0.06%"
"Jun 22, 2017","16.2886","16.3010","16.3185","16.2359","-0.12%"
"Jun 21, 2017","16.3079","16.3136","16.3676","16.2605","-0.08%"
"Jun 20, 2017","16.3204","16.3466","16.3886","16.2976","-0.20%"
"Jun 19, 2017","16.3538","16.2705","16.3670","16.2573","0.46%"
"Jun 16, 2017","16.2787","16.2858","16.3558","16.2410","-0.09%"
"Jun 15, 2017","16.2930","16.1219","16.3032","16.0792","0.99%"
"Jun 14, 2017","16.1338","16.1838","16.2457","16.0144","-0.33%"
"Jun 13, 2017","16.1876","16.1686","16.2251","16.1494","0.10%"
"Jun 12, 2017","16.1712","16.2303","16.2462","16.1200","-0.37%"
"Jun 09, 2017","16.2320","16.1714","16.3011","16.1332","0.34%"
"Jun 08, 2017","16.1766","16.1542","16.2366","16.0968","0.11%"
"Jun 07, 2017","16.1593","16.0992","16.1727","16.0563","0.37%"
"Jun 06, 2017","16.1002","16.2307","16.2420","16.0683","-0.82%"
"Jun 05, 2017","16.2339","16.1910","16.2773","16.1749","0.15%"
"Jun 02, 2017","16.2096","16.3432","16.4172","16.1850","-0.90%"
"Jun 01, 2017","16.3571","16.2621","16.3733","16.2474","0.56%"
"May 31, 2017","16.2664","16.1578","16.2875","16.1432","0.60%"
"May 30, 2017","16.1686","16.2191","16.2401","16.1316","-0.37%"
"May 29, 2017","16.2292","16.2278","16.2612","16.2045","-0.08%"
"May 26, 2017","16.2416","16.2754","16.3345","16.1547","-0.25%"
"May 25, 2017","16.2815","16.1750","16.3081","16.1735","0.61%"
"May 24, 2017","16.1831","16.2145","16.2731","16.1721","-0.25%"
"May 23, 2017","16.2243","16.1526","16.2358","16.0873","0.39%"
"May 22, 2017","16.1617","16.1609","16.2164","16.0984","-0.00%"
"May 19, 2017","16.1620","16.1773","16.2164","16.1109","-0.13%"
"May 18, 2017","16.1832","16.0921","16.2166","15.9889","0.49%"
"May 17, 2017","16.1038","16.4182","16.4327","16.0834","-1.96%"
"May 16, 2017","16.4260","16.4977","16.5194","16.3877","-0.49%"
"May 15, 2017","16.5072","16.3993","16.5188","16.3863","0.48%"
"May 12, 2017","16.4284","16.4866","16.5127","16.3979","-0.39%"
"May 11, 2017","16.4934","16.5496","16.5665","16.4263","-0.37%"
"May 10, 2017","16.5554","16.4978","16.5669","16.4442","0.32%"
"May 09, 2017","16.5019","16.3997","16.5525","16.3809","0.60%"
"May 08, 2017","16.4031","16.3644","16.4104","16.2723","0.45%"
"May 05, 2017","16.3298","16.3039","16.3442","16.2502","0.14%"
"May 04, 2017","16.3075","16.3353","16.3916","16.2822","-0.22%"
"May 03, 2017","16.3439","16.2346","16.3497","16.2288","0.64%"
"May 02, 2017","16.2392","16.2143","16.2930","16.2027","0.09%"
"May 01, 2017","16.2240","16.1360","16.2370","16.1201","0.26%"
"Apr 28, 2017","16.1812","16.1203","16.2073","16.1012","0.32%"
"Apr 27, 2017","16.1303","16.1065","16.1863","16.0899","0.11%"
"Apr 26, 2017","16.1121","16.1289","16.2194","16.0804","-0.15%"
"Apr 25, 2017","16.1365","15.9393","16.1511","15.9132","1.21%"
"Apr 24, 2017","15.9432","16.0295","16.0595","15.9219","0.64%"
"Apr 21, 2017","15.8418","15.8762","15.8991","15.8045","-0.27%"
"Apr 20, 2017","15.8843","15.7968","15.9091","15.7857","0.50%"
"Apr 19, 2017","15.8050","15.7421","15.8573","15.7348","0.32%"
"Apr 18, 2017","15.7551","15.8165","15.8759","15.7261","-0.43%"
"Apr 17, 2017","15.8239","15.7769","15.8471","15.7057","0.29%"
"Apr 14, 2017","15.7783","15.8207","15.8784","15.7565","-0.35%"
"Apr 13, 2017","15.8338","15.8109","15.8911","15.7702","0.08%"
"Apr 12, 2017","15.8209","15.8949","15.9457","15.8007","-0.52%"
"Apr 11, 2017","15.9040","16.0598","16.0718","15.8852","-1.04%"
"Apr 10, 2017","16.0705","16.0930","16.1761","16.0381","-0.16%"
"Apr 07, 2017","16.0962","16.0565","16.1410","15.9543","0.19%"
"Apr 06, 2017","16.0654","16.0464","16.1132","15.9870","0.06%"
"Apr 05, 2017","16.0565","16.0702","16.1667","16.0261","-0.15%"
"Apr 04, 2017","16.0800","16.0906","16.1120","15.9977","-0.14%"
"Apr 03, 2017","16.1018","16.1631","16.2049","16.0818","-0.45%"
"Mar 31, 2017","16.1745","16.2352","16.2828","16.1384","-0.44%"
"Mar 30, 2017","16.2460","16.1097","16.2504","16.0940","0.80%"
"Mar 29, 2017","16.1168","16.1453","16.1698","16.0644","-0.24%"
"Mar 28, 2017","16.1558","16.0913","16.1660","16.0049","0.34%"
"Mar 27, 2017","16.1017","16.1490","16.1682","16.0017","-0.45%"
"Mar 24, 2017","16.1745","16.1048","16.1898","16.0590","0.40%"
"Mar 23, 2017","16.1099","16.1389","16.2126","16.0590","-0.26%"
"Mar 22, 2017","16.1512","16.2083","16.2433","16.0750","-0.44%"
"Mar 21, 2017","16.2227","16.2804","16.3737","16.1851","-0.43%"
"Mar 20, 2017","16.2922","16.3158","16.3548","16.2717","-0.22%"
"Mar 17, 2017","16.3275","16.4179","16.4556","16.2926","-0.61%"
"Mar 16, 2017","16.4272","16.3891","16.4717","16.3572","0.18%"
"Mar 15, 2017","16.3970","16.5855","16.6198","16.3601","-1.19%"
"Mar 14, 2017","16.5938","16.6043","16.6574","16.5522","-0.12%"
"Mar 13, 2017","16.6144","16.6040","16.6450","16.5551","0.04%"
"Mar 10, 2017","16.6075","16.6228","16.7112","16.5780","-0.14%"
"Mar 09, 2017","16.6315","16.5322","16.6430","16.5243","0.54%"
"Mar 08, 2017","16.5417","16.5040","16.5995","16.4582","0.17%"
"Mar 07, 2017","16.5136","16.5048","16.5456","16.4811","0.01%"
"Mar 06, 2017","16.5114","16.5241","16.5496","16.4663","-0.12%"
"Mar 03, 2017","16.5307","16.5936","16.6394","16.4966","-0.45%"
"Mar 02, 2017","16.6047","16.5173","16.6337","16.5100","0.48%"
"Mar 01, 2017","16.5253","16.4158","16.5740","16.4028","0.63%"
"Feb 28, 2017","16.4216","16.3917","16.4407","16.2571","0.10%"
"Feb 27, 2017","16.4048","16.3073","16.4222","16.2654","0.44%"
"Feb 24, 2017","16.3327","16.3901","16.4533","16.2811","-0.40%"
"Feb 23, 2017","16.3986","16.4675","16.5052","16.3799","-0.45%"
"Feb 22, 2017","16.4727","16.5048","16.5281","16.4091","-0.25%"
"Feb 21, 2017","16.5143","16.4308","16.5283","16.4308","0.44%"
"Feb 20, 2017","16.4426","16.4260","16.4947","16.4143","0.02%"
"Feb 17, 2017","16.4385","16.5147","16.5652","16.3884","-0.50%"
"Feb 16, 2017","16.5218","16.6053","16.6429","16.4914","-0.56%"
"Feb 15, 2017","16.6152","16.6259","16.7221","16.5602","-0.14%"
"Feb 14, 2017","16.6379","16.5161","16.6728","16.4685","0.66%"
"Feb 13, 2017","16.5292","16.4707","16.6058","16.4634","0.42%"
"Feb 10, 2017","16.4593","16.4758","16.5648","16.4024","-0.17%"
"Feb 09, 2017","16.4880","16.2790","16.5054","16.2485","1.21%"
"Feb 08, 2017","16.2909","16.3145","16.3594","16.2354","-0.21%"
"Feb 07, 2017","16.3248","16.2715","16.3548","16.2318","0.28%"
"Feb 06, 2017","16.2794","16.3493","16.4353","16.2540","-0.77%"
"Feb 03, 2017","16.4062","16.3755","16.5177","16.3333","0.09%"
"Feb 02, 2017","16.3922","16.4438","16.4734","16.2681","-0.40%"
"Feb 01, 2017","16.4576","16.3770","16.5606","16.3523","0.40%"
"Jan 31, 2017","16.3922","16.5149","16.5620","16.2695","-0.85%"
"Jan 30, 2017","16.5331","16.7110","16.7320","16.4714","-1.13%"
"Jan 27, 2017","16.7228","16.6296","16.7677","16.6079","0.48%"
"Jan 26, 2017","16.6428","16.4479","16.6923","16.4130","1.13%"
"Jan 25, 2017","16.4572","16.5814","16.6170","16.4142","-0.80%"
"Jan 24, 2017","16.5892","16.4355","16.6066","16.4063","0.89%"
"Jan 23, 2017","16.4430","16.6206","16.6441","16.4311","-1.36%"
"Jan 20, 2017","16.6693","16.7067","16.7778","16.5974","-0.29%"
"Jan 19, 2017","16.7174","16.7524","16.8266","16.6487","-0.29%"
"Jan 18, 2017","16.7663","16.4207","16.7810","16.4134","2.03%"
"Jan 17, 2017","16.4321","16.5399","16.5721","16.4178","-0.70%"
"Jan 16, 2017","16.5484","16.5925","16.6025","16.4889","-0.29%"
"Jan 13, 2017","16.5973","16.6377","16.7322","16.5445","-0.28%"
"Jan 12, 2017","16.6444","16.6306","16.6590","16.4993","0.06%"
"Jan 11, 2017","16.6350","16.7177","16.8455","16.4620","-0.55%"
"Jan 10, 2017","16.7262","16.7161","16.8026","16.6313","0.01%"
"Jan 09, 2017","16.7243","16.8823","16.9566","16.7089","-1.01%"
"Jan 06, 2017","16.8950","16.7329","16.9339","16.6894","0.91%"
"Jan 05, 2017","16.7424","16.8982","16.9587","16.7126","-0.98%"
"Jan 04, 2017","16.9089","16.9060","17.0018","16.8665","-0.05%"
"Jan 03, 2017","16.9166","16.9181","17.0401","16.8270","-0.03%"
"Jan 02, 2017","16.9222","16.8461","16.9453","16.8001","0.54%"
"Dec 30, 2016","16.8316","16.7500","16.8723","16.6767","0.45%"
"Dec 29, 2016","16.7564","16.8381","16.8459","16.7091","-0.55%"
"Dec 28, 2016","16.8485","16.8778","16.9398","16.8079","-0.24%"
"Dec 27, 2016","16.8896","16.8437","16.9212","16.8408","0.23%"
"Dec 26, 2016","16.8501","16.8801","16.8953","16.8314","-0.26%"
"Dec 23, 2016","16.8937","16.8994","16.9303","16.8556","-0.10%"
"Dec 22, 2016","16.9112","16.9251","16.9697","16.8591","-0.13%"
"Dec 21, 2016","16.9328","16.9456","16.9864","16.8468","-0.14%"
"Dec 20, 2016","16.9563","16.8269","17.0219","16.8097","0.71%"
"Dec 19, 2016","16.8372","16.9268","16.9572","16.7479","-0.68%"
"Dec 16, 2016","16.9520","17.0090","17.0500","16.8651","-0.39%"
"Dec 15, 2016","17.0177","16.9379","17.1105","16.8948","0.40%"
"Dec 14, 2016","16.9499","16.6778","17.0006","16.6097","1.56%"
"Dec 13, 2016","16.6894","16.6457","16.7367","16.6023","0.21%"
"Dec 12, 2016","16.6536","16.6717","16.7995","16.6182","-0.31%"
"Dec 09, 2016","16.7062","16.5635","16.7062","16.5491","0.79%"
"Dec 08, 2016","16.5753","16.5233","16.6260","16.4411","0.25%"
"Dec 07, 2016","16.5344","16.5548","16.6125","16.4725","-0.20%"
"Dec 06, 2016","16.5672","16.5357","16.6131","16.4805","0.13%"
"Dec 05, 2016","16.5449","16.4761","16.6836","16.3774","0.31%"
"Dec 02, 2016","16.4931","16.5544","16.5929","16.4427","-0.44%"
"Dec 01, 2016","16.5665","16.6096","16.6753","16.5081","-0.33%"
"Nov 30, 2016","16.6208","16.2848","16.6338","16.2341","2.00%"
"Nov 29, 2016","16.2945","16.1907","16.4265","16.1429","0.57%"
"Nov 28, 2016","16.2019","16.3291","16.3505","16.1324","-0.85%"
"Nov 25, 2016","16.3415","16.3684","16.4752","16.2590","-0.23%"
"Nov 24, 2016","16.3796","16.2508","16.4218","16.2320","0.76%"
"Nov 23, 2016","16.2560","16.1216","16.3268","16.0767","0.78%"
"Nov 22, 2016","16.1306","16.0724","16.1625","15.9897","0.32%"
"Nov 21, 2016","16.0791","16.0943","16.1617","16.0139","-0.17%"
"Nov 18, 2016","16.1062","15.9980","16.1106","15.9350","0.61%"
"Nov 17, 2016","16.0092","15.8401","16.0222","15.7631","0.99%"
"Nov 16, 2016","15.8530","15.9080","15.9634","15.8357","-0.40%"
"Nov 15, 2016","15.9169","15.8286","15.9430","15.7276","0.51%"
"Nov 14, 2016","15.8358","15.6294","15.8562","15.6265","1.13%"
"Nov 11, 2016","15.6594","15.6956","15.7227","15.5653","-0.29%"
"Nov 10, 2016","15.7052","15.5755","15.7358","15.4568","0.77%"
"Nov 09, 2016","15.5848","15.4798","15.6203","14.9615","0.59%"
"Nov 08, 2016","15.4934","15.4059","15.5022","15.3797","0.51%"
"Nov 07, 2016","15.4155","15.2556","15.4604","15.2496","0.98%"
"Nov 04, 2016","15.2654","15.2157","15.2942","15.1906","0.27%"
"Nov 03, 2016","15.2241","15.2803","15.3124","15.1695","-0.42%"
"Nov 02, 2016","15.2885","15.3796","15.3952","15.2359","-0.68%"
"Nov 01, 2016","15.3927","15.4630","15.5276","15.3294","-0.50%"
"Oct 31, 2016","15.4697","15.4352","15.5303","15.3703","0.16%"
"Oct 28, 2016","15.4456","15.5073","15.5715","15.4028","-0.46%"
"Oct 27, 2016","15.5177","15.4245","15.5265","15.3854","0.57%"
"Oct 26, 2016","15.4294","15.3602","15.4516","15.3293","0.38%"
"Oct 25, 2016","15.3705","15.3700","15.4638","15.3426","-0.05%"
"Oct 24, 2016","15.3775","15.3398","15.3996","15.3152","0.21%"
"Oct 21, 2016","15.3450","15.4029","15.4480","15.2959","-0.43%"
"Oct 20, 2016","15.4113","15.3497","15.4361","15.3319","0.38%"
"Oct 19, 2016","15.3526","15.4024","15.4216","15.3064","-0.36%"
"Oct 18, 2016","15.4080","15.4110","15.4601","15.3783","-0.08%"
"Oct 17, 2016","15.4204","15.4606","15.5176","15.3947","-0.42%"
"Oct 14, 2016","15.4848","15.4056","15.5346","15.3908","0.46%"
"Oct 13, 2016","15.4138","15.5045","15.5767","15.3522","-0.62%"
"Oct 12, 2016","15.5098","15.3888","15.5513","15.3532","0.72%"
"Oct 11, 2016","15.3994","15.4379","15.5068","15.3368","-0.30%"
"Oct 10, 2016","15.4462","15.4539","15.4921","15.3369","0.13%"
"Oct 07, 2016","15.4259","15.5707","15.5952","15.4074","-0.99%"
"Oct 06, 2016","15.5795","15.5033","15.6124","15.4793","0.42%"
"Oct 05, 2016","15.5143","15.4119","15.5398","15.3790","0.59%"
"Oct 04, 2016","15.4229","15.2247","15.4349","15.2127","1.23%"
"Oct 03, 2016","15.2355","15.1842","15.2414","15.1602","0.30%"
"Sep 30, 2016","15.1905","15.1466","15.2642","15.1010","0.25%"
"Sep 29, 2016","15.1524","15.0765","15.2769","15.0690","0.48%"
"Sep 28, 2016","15.0806","15.0513","15.1192","15.0243","0.14%"
"Sep 27, 2016","15.0589","15.0401","15.1445","15.0041","0.09%"
"Sep 26, 2016","15.0452","15.1412","15.1612","15.0266","-0.65%"
"Sep 23, 2016","15.1429","15.1097","15.1895","15.0881","0.17%"
"Sep 22, 2016","15.1167","15.0284","15.1452","14.9924","0.54%"
"Sep 21, 2016","15.0350","15.2382","15.4087","15.0239","-1.37%"
"Sep 20, 2016","15.2443","15.2773","15.3071","15.2188","-0.27%"
"Sep 19, 2016","15.2860","15.3116","15.3502","15.2188","-0.28%"
"Sep 16, 2016","15.3289","15.2891","15.3558","15.2367","0.20%"
"Sep 15, 2016","15.2989","15.3400","15.3963","15.2666","-0.32%"
"Sep 14, 2016","15.3483","15.3492","15.4993","15.3116","-0.04%"
"Sep 13, 2016","15.3541","15.2436","15.3839","15.1762","0.70%"
"Sep 12, 2016","15.2474","15.3737","15.3954","15.1972","-0.85%"
"Sep 09, 2016","15.3780","15.3770","15.4255","15.2698","-0.00%"
"Sep 08, 2016","15.3784","15.2633","15.3963","15.2055","0.71%"
"Sep 07, 2016","15.2698","15.2720","15.2979","15.1597","-0.08%"
"Sep 06, 2016","15.2819","15.4847","15.5485","15.2585","-1.36%"
"Sep 05, 2016","15.4922","15.5552","15.5882","15.4406","-0.48%"
