"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 30, 2017","33,110.0","33,100.0","33,750.0","32,940.0","2.42M","-0.60%"
"Jul 23, 2017","33,310.0","33,000.0","33,590.0","32,840.0","2.72M","0.18%"
"Jul 16, 2017","33,250.0","34,500.0","34,520.0","33,070.0","3.27M","-3.82%"
"Jul 09, 2017","34,570.0","37,070.0","37,360.0","34,500.0","3.45M","-6.11%"
"Jul 02, 2017","36,820.0","37,490.0","38,230.0","36,380.0","2.34M","-1.60%"
"Jun 25, 2017","37,420.0","36,770.0","37,780.0","36,690.0","2.16M","1.52%"
"Jun 18, 2017","36,860.0","36,900.0","37,440.0","36,590.0","2.03M","0.03%"
"Jun 11, 2017","36,850.0","37,700.0","37,990.0","36,380.0","2.60M","-3.18%"
"Jun 04, 2017","38,060.0","38,380.0","38,590.0","37,180.0","3.19M","-0.47%"
"May 28, 2017","38,240.0","36,670.0","38,710.0","36,660.0","2.59M","3.91%"
"May 21, 2017","36,800.0","37,410.0","37,630.0","36,780.0","1.96M","-1.58%"
"May 14, 2017","37,390.0","37,990.0","38,370.0","36,990.0","2.52M","-2.66%"
"May 07, 2017","38,410.0","37,100.0","38,820.0","36,970.0","4.09M","6.69%"
"Apr 30, 2017","36,000.0","35,900.0","36,050.0","35,550.0","984.00K","-0.99%"
"Apr 23, 2017","36,360.0","35,350.0","36,940.0","35,330.0","3.16M","3.56%"
"Apr 16, 2017","35,110.0","35,240.0","35,420.0","34,550.0","3.16M","-0.62%"
"Apr 09, 2017","35,330.0","34,720.0","35,620.0","34,700.0","3.44M","2.41%"
"Apr 02, 2017","34,500.0","34,980.0","35,380.0","34,210.0","3.67M","-1.20%"
"Mar 26, 2017","34,920.0","35,410.0","35,480.0","34,390.0","3.02M","-2.51%"
"Mar 19, 2017","35,820.0","35,640.0","35,910.0","34,770.0","2.26M","-0.61%"
"Mar 12, 2017","36,040.0","36,500.0","36,870.0","35,850.0","2.08M","-2.17%"
"Mar 05, 2017","36,840.0","37,000.0","37,110.0","35,570.0","3.64M","-1.15%"
"Feb 26, 2017","37,270.0","34,800.0","37,540.0","34,780.0","3.31M","5.94%"
"Feb 19, 2017","35,180.0","35,000.0","35,730.0","34,700.0","1.98M","0.00%"
"Feb 12, 2017","35,180.0","37,400.0","37,410.0","35,060.0","2.47M","-4.76%"
"Feb 05, 2017","36,940.0","35,600.0","37,040.0","35,000.0","2.72M","4.76%"
"Jan 29, 2017","35,260.0","36,500.0","36,640.0","34,640.0","3.06M","-4.60%"
"Jan 22, 2017","36,960.0","36,800.0","37,030.0","35,330.0","4.07M","-0.75%"
"Jan 15, 2017","37,240.0","38,010.0","38,170.0","36,660.0","3.58M","-3.10%"
"Jan 08, 2017","38,430.0","38,620.0","39,380.0","37,930.0","3.86M","-3.25%"
"Jan 01, 2017","39,720.0","42,480.0","43,330.0","39,720.0","2.60M","-5.04%"
"Dec 25, 2016","41,830.0","43,310.0","43,970.0","41,700.0","2.16M","-3.79%"
"Dec 18, 2016","43,480.0","42,790.0","44,370.0","42,740.0","1.90M","0.81%"
"Dec 11, 2016","43,130.0","43,950.0","44,000.0","42,550.0","2.93M","1.27%"
"Dec 04, 2016","42,590.0","40,060.0","42,970.0","39,690.0","4.39M","4.75%"
"Nov 27, 2016","40,660.0","41,260.0","41,440.0","39,570.0","3.40M","-1.72%"
"Nov 20, 2016","41,370.0","40,210.0","42,020.0","39,510.0","2.47M","2.94%"
"Nov 13, 2016","40,190.0","37,730.0","40,620.0","37,680.0","3.56M","6.89%"
"Nov 06, 2016","37,600.0","36,020.0","37,940.0","33,520.0","5.28M","5.89%"
"Oct 30, 2016","35,510.0","35,690.0","36,050.0","35,310.0","1.61M","-1.31%"
"Oct 23, 2016","35,980.0","36,650.0","36,940.0","35,600.0","2.00M","-0.88%"
"Oct 16, 2016","36,300.0","34,710.0","36,850.0","34,180.0","2.82M","4.31%"
"Oct 09, 2016","34,800.0","33,580.0","35,090.0","33,010.0","3.22M","3.88%"
"Oct 02, 2016","33,500.0","32,800.0","34,460.0","32,580.0","2.51M","3.75%"
"Sep 25, 2016","32,290.0","32,780.0","33,350.0","31,800.0","2.95M","-2.83%"
"Sep 18, 2016","33,230.0","33,480.0","33,760.0","31,010.0","3.27M","-3.29%"
"Sep 11, 2016","34,360.0","35,930.0","36,180.0","33,600.0","2.60M","-5.42%"
"Sep 04, 2016","36,330.0","36,500.0","37,520.0","35,970.0","3.40M","1.76%"
"Aug 28, 2016","35,700.0","35,910.0","36,750.0","35,340.0","3.13M","0.93%"
"Aug 21, 2016","35,370.0","37,270.0","37,360.0","34,660.0","4.29M","-4.79%"
"Aug 14, 2016","37,150.0","38,140.0","38,230.0","36,450.0","3.31M","-2.44%"
"Aug 07, 2016","38,080.0","37,800.0","38,250.0","36,930.0","3.52M","3.93%"
"Jul 31, 2016","36,640.0","33,300.0","36,880.0","33,110.0","5.40M","9.60%"
"Jul 24, 2016","33,430.0","32,630.0","34,240.0","32,210.0","3.00M","2.42%"
"Jul 17, 2016","32,640.0","34,500.0","35,000.0","32,530.0","3.28M","-0.06%"
"Jul 10, 2016","32,660.0","26,200.0","32,660.0","26,105.0","4.68M","28.36%"
"Jul 03, 2016","25,445.0","26,800.0","27,920.0","25,305.0","4.08M","-7.00%"
"Jun 26, 2016","27,360.0","26,795.0","27,980.0","26,325.0","3.51M","4.05%"
"Jun 19, 2016","26,295.0","27,940.0","29,925.0","26,120.0","4.03M","-4.56%"
"Jun 12, 2016","27,550.0","29,380.0","29,605.0","27,210.0","3.96M","-7.60%"
"Jun 05, 2016","29,815.0","29,420.0","30,500.0","29,335.0","3.74M","-1.01%"
"May 29, 2016","30,120.0","29,195.0","30,450.0","28,100.0","3.73M","3.86%"
"May 22, 2016","29,000.0","28,520.0","29,745.0","27,515.0","3.11M","0.78%"
"May 15, 2016","28,775.0","28,655.0","29,065.0","27,930.0","3.00M","0.96%"
"May 08, 2016","28,500.0","28,195.0","29,520.0","28,050.0","3.15M","1.71%"
"May 01, 2016","28,020.0","27,685.0","28,330.0","27,355.0","1.94M","-3.99%"
"Apr 24, 2016","29,185.0","32,110.0","32,490.0","29,160.0","4.63M","-8.65%"
"Apr 17, 2016","31,950.0","28,640.0","32,220.0","28,030.0","5.62M","7.88%"
"Apr 10, 2016","29,615.0","26,620.0","30,250.0","26,320.0","5.82M","11.29%"
"Apr 03, 2016","26,610.0","33,770.0","34,080.0","26,395.0","5.27M","-21.90%"
"Mar 27, 2016","34,070.0","36,690.0","37,050.0","33,860.0","2.89M","-6.43%"
"Mar 20, 2016","36,410.0","35,760.0","36,900.0","35,100.0","2.25M","3.67%"
"Mar 13, 2016","35,120.0","35,400.0","36,950.0","34,840.0","3.22M","1.53%"
"Mar 06, 2016","34,590.0","34,810.0","34,850.0","33,350.0","4.18M","0.52%"
"Feb 28, 2016","34,410.0","31,520.0","34,700.0","30,910.0","4.12M","9.10%"
"Feb 21, 2016","31,540.0","31,130.0","32,560.0","30,760.0","3.17M","0.13%"
"Feb 14, 2016","31,500.0","33,130.0","33,530.0","30,720.0","4.87M","-2.75%"
"Feb 07, 2016","32,390.0","34,030.0","35,330.0","31,060.0","5.09M","-6.36%"
"Jan 31, 2016","34,590.0","38,610.0","38,710.0","34,080.0","4.61M","-9.99%"
"Jan 24, 2016","38,430.0","37,650.0","39,890.0","36,660.0","4.96M","2.70%"
"Jan 17, 2016","37,420.0","36,370.0","37,710.0","34,540.0","5.53M","1.14%"
"Jan 10, 2016","37,000.0","37,210.0","38,720.0","36,810.0","3.53M","-2.99%"
"Jan 03, 2016","38,140.0","42,000.0","42,200.0","36,180.0","5.78M","-10.55%"
"Dec 27, 2015","42,640.0","43,240.0","43,350.0","41,860.0","1.22M","-1.16%"
"Dec 20, 2015","43,140.0","43,650.0","44,240.0","42,850.0","1.89M","-2.11%"
"Dec 13, 2015","44,070.0","44,540.0","47,120.0","43,880.0","4.02M","-4.07%"
"Dec 06, 2015","45,940.0","47,470.0","47,960.0","45,190.0","3.29M","-1.67%"
"Nov 29, 2015","46,720.0","49,610.0","50,080.0","46,560.0","3.24M","-5.88%"
"Nov 22, 2015","49,640.0","48,150.0","49,840.0","47,810.0","1.71M","2.97%"
"Nov 15, 2015","48,210.0","46,460.0","48,870.0","46,300.0","2.84M","1.52%"
"Nov 08, 2015","47,490.0","46,390.0","48,200.0","46,250.0","2.96M","4.60%"
"Nov 01, 2015","45,400.0","43,760.0","45,430.0","43,150.0","2.11M","2.30%"
"Oct 25, 2015","44,380.0","44,480.0","44,560.0","42,930.0","2.59M","1.16%"
"Oct 18, 2015","43,870.0","43,060.0","44,290.0","42,940.0","2.86M","1.08%"
"Oct 11, 2015","43,400.0","43,600.0","43,680.0","41,650.0","4.14M","-1.14%"
"Oct 04, 2015","43,900.0","49,260.0","50,700.0","43,710.0","4.86M","-9.91%"
"Sep 27, 2015","48,730.0","46,850.0","49,940.0","46,400.0","3.65M","4.12%"
"Sep 20, 2015","46,800.0","45,000.0","46,800.0","44,660.0","1.31M","1.39%"
"Sep 13, 2015","46,160.0","48,060.0","48,250.0","45,895.0","3.10M","-3.07%"
"Sep 06, 2015","47,620.0","46,110.0","49,725.0","45,125.0","5.98M","2.49%"
"Aug 30, 2015","46,465.0","50,430.0","50,640.0","46,120.0","3.74M","-8.59%"
"Aug 23, 2015","50,830.0","51,440.0","52,890.0","46,210.0","5.50M","-2.57%"
"Aug 16, 2015","52,170.0","55,390.0","55,940.0","52,140.0","2.30M","-5.13%"
"Aug 09, 2015","54,990.0","56,050.0","57,320.0","54,000.0","3.48M","-3.02%"
"Aug 02, 2015","56,700.0","60,820.0","61,830.0","56,200.0","3.27M","-7.61%"
"Jul 26, 2015","61,370.0","57,840.0","61,970.0","57,520.0","2.74M","5.36%"
"Jul 19, 2015","58,250.0","57,800.0","60,000.0","57,580.0","1.84M","1.80%"
"Jul 12, 2015","57,220.0","54,000.0","57,440.0","53,650.0","2.81M","5.94%"
"Jul 05, 2015","54,010.0","54,570.0","57,460.0","53,740.0","5.33M","-3.10%"
"Jun 28, 2015","55,740.0","55,500.0","58,400.0","54,530.0","3.34M","-0.89%"
"Jun 21, 2015","56,240.0","52,380.0","57,000.0","52,350.0","2.80M","7.80%"
"Jun 14, 2015","52,170.0","52,320.0","53,100.0","52,050.0","1.95M","-1.14%"
"Jun 07, 2015","52,770.0","51,330.0","53,400.0","50,580.0","3.50M","3.55%"
"May 31, 2015","50,960.0","51,120.0","51,500.0","50,520.0","1.97M","-0.66%"
"May 24, 2015","51,300.0","50,150.0","51,640.0","50,150.0","2.37M","1.99%"
"May 17, 2015","50,300.0","48,505.0","50,630.0","48,280.0","2.25M","3.57%"
"May 10, 2015","48,565.0","47,820.0","49,545.0","47,660.0","2.79M","3.07%"
"May 03, 2015","47,120.0","47,295.0","47,790.0","47,015.0","1.43M","-0.99%"
"Apr 26, 2015","47,590.0","48,700.0","49,145.0","47,075.0","2.44M","-2.29%"
"Apr 19, 2015","48,705.0","47,600.0","49,600.0","47,400.0","2.50M","1.98%"
"Apr 12, 2015","47,760.0","50,200.0","50,350.0","47,750.0","2.31M","-3.90%"
"Apr 05, 2015","49,700.0","47,395.0","50,650.0","47,020.0","3.85M","4.39%"
"Mar 29, 2015","47,610.0","46,455.0","47,880.0","46,410.0","3.65M","3.00%"
"Mar 22, 2015","46,225.0","46,900.0","47,480.0","45,720.0","2.53M","-1.26%"
"Mar 15, 2015","46,815.0","46,190.0","46,845.0","45,410.0","2.61M","1.17%"
"Mar 08, 2015","46,275.0","45,680.0","46,520.0","44,105.0","4.30M","0.35%"
"Mar 01, 2015","46,115.0","46,525.0","47,065.0","45,690.0","2.21M","-0.46%"
"Feb 22, 2015","46,330.0","43,545.0","46,665.0","43,270.0","3.18M","7.97%"
"Feb 15, 2015","42,910.0","44,115.0","44,295.0","42,810.0","2.16M","-2.49%"
"Feb 08, 2015","44,005.0","44,435.0","44,445.0","43,235.0","2.01M","0.00%"
"Feb 01, 2015","44,005.0","43,400.0","44,270.0","42,055.0","2.42M","-0.03%"
"Jan 25, 2015","44,020.0","41,945.0","44,400.0","41,900.0","2.66M","3.22%"
"Jan 18, 2015","42,645.0","41,850.0","43,095.0","41,210.0","2.54M","3.08%"
"Jan 11, 2015","41,370.0","44,060.0","44,295.0","40,610.0","3.95M","-7.57%"
"Jan 04, 2015","44,760.0","43,580.0","46,325.0","43,005.0","4.33M","1.63%"
"Dec 28, 2014","44,040.0","45,730.0","45,865.0","44,040.0","1.21M","-2.85%"
"Dec 21, 2014","45,330.0","44,830.0","45,880.0","44,440.0","1.88M","1.34%"
"Dec 14, 2014","44,730.0","41,525.0","44,730.0","41,335.0","4.51M","4.51%"
"Dec 07, 2014","42,800.0","43,245.0","43,620.0","41,010.0","4.06M","-1.02%"
"Nov 30, 2014","43,240.0","42,715.0","44,385.0","42,715.0","2.46M","0.08%"
"Nov 23, 2014","43,205.0","43,175.0","43,370.0","41,940.0","1.85M","0.24%"
"Nov 16, 2014","43,100.0","43,800.0","43,910.0","42,110.0","3.49M","-2.50%"
"Nov 09, 2014","44,205.0","41,800.0","44,730.0","41,240.0","5.34M","4.44%"
"Nov 02, 2014","42,325.0","42,465.0","43,335.0","41,100.0","4.56M","4.86%"
"Oct 26, 2014","40,365.0","37,085.0","40,900.0","36,120.0","4.08M","9.85%"
"Oct 19, 2014","36,745.0","37,445.0","37,940.0","36,285.0","3.73M","0.00%"
"Oct 12, 2014","36,745.0","37,500.0","37,740.0","36,555.0","3.78M","-3.02%"
"Oct 05, 2014","37,890.0","37,520.0","38,455.0","36,365.0","4.45M","1.39%"
"Sep 28, 2014","37,370.0","36,795.0","37,880.0","36,260.0","2.99M","1.95%"
"Sep 21, 2014","36,655.0","35,880.0","37,170.0","35,755.0","2.08M","1.12%"
"Sep 14, 2014","36,250.0","33,505.0","36,395.0","33,505.0","2.87M","6.23%"
"Sep 07, 2014","34,125.0","34,345.0","34,360.0","33,415.0","3.41M","0.26%"
"Aug 31, 2014","34,035.0","32,685.0","34,400.0","32,460.0","2.13M","4.56%"
"Aug 24, 2014","32,550.0","33,065.0","33,410.0","32,220.0","1.67M","-1.06%"
"Aug 17, 2014","32,900.0","32,900.0","33,150.0","32,675.0","1.39M","-0.39%"
"Aug 10, 2014","33,030.0","33,015.0","33,220.0","32,655.0","1.54M","2.88%"
"Aug 03, 2014","32,105.0","34,010.0","34,285.0","32,030.0","2.92M","-5.99%"
"Jul 27, 2014","34,150.0","32,900.0","34,740.0","32,835.0","2.87M","4.27%"
"Jul 20, 2014","32,750.0","32,360.0","32,785.0","32,180.0","1.56M","1.22%"
"Jul 13, 2014","32,355.0","32,875.0","33,175.0","32,185.0","2.20M","-1.52%"
"Jul 06, 2014","32,855.0","33,445.0","33,750.0","32,555.0","2.95M","-1.69%"
"Jun 29, 2014","33,420.0","33,635.0","33,865.0","33,030.0","2.50M","-0.64%"
"Jun 22, 2014","33,635.0","34,855.0","34,975.0","33,400.0","2.14M","-2.27%"
"Jun 15, 2014","34,415.0","33,610.0","34,770.0","32,920.0","2.81M","1.30%"
"Jun 08, 2014","33,975.0","35,075.0","35,170.0","32,900.0","3.56M","-2.43%"
"Jun 01, 2014","34,820.0","33,960.0","35,055.0","33,850.0","3.02M","3.66%"
"May 25, 2014","33,590.0","33,305.0","34,410.0","33,265.0","2.57M","1.82%"
"May 18, 2014","32,990.0","31,930.0","33,150.0","31,225.0","2.35M","4.04%"
"May 11, 2014","31,710.0","31,315.0","33,055.0","31,120.0","2.38M","0.76%"
"May 04, 2014","31,470.0","31,600.0","31,900.0","30,950.0","2.26M","-1.78%"
"Apr 27, 2014","32,040.0","32,390.0","32,595.0","31,685.0","2.61M","-2.23%"
"Apr 20, 2014","32,770.0","33,825.0","34,260.0","32,440.0","2.52M","-2.79%"
"Apr 13, 2014","33,710.0","33,120.0","34,155.0","32,225.0","3.84M","-0.33%"
"Apr 06, 2014","33,820.0","37,965.0","38,770.0","33,030.0","5.08M","-12.53%"
"Mar 30, 2014","38,665.0","38,005.0","38,760.0","36,900.0","2.52M","2.06%"
"Mar 23, 2014","37,885.0","35,780.0","38,040.0","35,320.0","3.18M","7.00%"
"Mar 16, 2014","35,405.0","35,625.0","36,850.0","35,150.0","2.07M","-1.24%"
"Mar 09, 2014","35,850.0","38,170.0","38,645.0","35,580.0","4.23M","-6.64%"
"Mar 02, 2014","38,400.0","34,550.0","38,580.0","34,550.0","3.75M","9.56%"
"Feb 23, 2014","35,050.0","35,300.0","36,845.0","34,820.0","2.66M","-1.97%"
"Feb 16, 2014","35,755.0","34,520.0","36,685.0","34,425.0","3.48M","3.34%"
"Feb 09, 2014","34,600.0","36,840.0","37,795.0","34,500.0","3.40M","-4.58%"
"Feb 02, 2014","36,260.0","37,410.0","37,580.0","35,520.0","3.92M","-4.85%"
"Jan 26, 2014","38,110.0","37,150.0","39,375.0","37,120.0","4.43M","-0.27%"
"Jan 19, 2014","38,215.0","38,300.0","39,680.0","37,680.0","4.76M","-1.07%"
"Jan 12, 2014","38,630.0","39,050.0","39,945.0","38,200.0","4.36M","-6.01%"
"Jan 05, 2014","41,100.0","42,500.0","42,600.0","39,700.0","6.53M","-5.30%"
"Dec 29, 2013","43,400.0","43,400.0","43,800.0","42,600.0","841.00K","0.23%"
"Dec 22, 2013","43,300.0","42,800.0","45,350.0","42,150.0","4.69M","3.46%"
"Dec 15, 2013","41,850.0","38,250.0","41,900.0","37,350.0","4.97M","9.84%"
"Dec 08, 2013","38,100.0","38,300.0","38,750.0","36,700.0","5.94M","1.74%"
"Dec 01, 2013","37,450.0","38,600.0","39,450.0","36,500.0","4.60M","-3.48%"
"Nov 24, 2013","38,800.0","37,400.0","39,600.0","36,850.0","4.47M","5.43%"
"Nov 17, 2013","36,800.0","36,050.0","38,000.0","35,250.0","4.55M","3.37%"
"Nov 10, 2013","35,600.0","30,900.0","35,750.0","30,650.0","4.84M","16.34%"
"Nov 03, 2013","30,600.0","32,800.0","32,850.0","30,350.0","2.57M","-6.28%"
"Oct 27, 2013","32,650.0","32,850.0","34,000.0","32,400.0","2.69M","1.56%"
"Oct 20, 2013","32,150.0","34,050.0","34,700.0","32,150.0","2.98M","-5.02%"
"Oct 13, 2013","33,850.0","33,650.0","34,600.0","33,650.0","2.36M","1.20%"
"Oct 06, 2013","33,450.0","35,000.0","35,350.0","32,700.0","4.26M","-3.32%"
"Sep 29, 2013","34,600.0","36,800.0","37,650.0","34,300.0","4.18M","-8.34%"
"Sep 22, 2013","37,750.0","36,550.0","38,100.0","36,350.0","2.58M","2.72%"
"Sep 15, 2013","36,750.0","35,650.0","37,200.0","35,150.0","2.54M","3.52%"
"Sep 08, 2013","35,500.0","34,350.0","35,900.0","33,800.0","4.67M","7.74%"
"Sep 01, 2013","32,950.0","32,050.0","34,800.0","31,850.0","3.60M","3.29%"
"Aug 25, 2013","31,900.0","32,150.0","32,350.0","30,050.0","2.56M","0.16%"
"Aug 18, 2013","31,850.0","32,350.0","32,450.0","30,400.0","2.99M","-0.47%"
"Aug 11, 2013","32,000.0","31,200.0","33,250.0","30,750.0","2.97M","1.11%"
"Aug 04, 2013","31,650.0","35,300.0","35,600.0","31,300.0","4.10M","-11.10%"
"Jul 28, 2013","35,600.0","34,750.0","35,750.0","33,000.0","3.56M","0.42%"
"Jul 21, 2013","35,450.0","36,800.0","37,150.0","35,450.0","3.19M","-1.94%"
"Jul 14, 2013","36,150.0","35,750.0","37,700.0","34,900.0","4.16M","-0.82%"
"Jul 07, 2013","36,450.0","37,900.0","38,750.0","36,000.0","4.94M","-1.49%"
"Jun 30, 2013","37,000.0","33,500.0","37,000.0","32,700.0","3.43M","10.61%"
"Jun 23, 2013","33,450.0","32,150.0","33,500.0","29,670.0","3.89M","7.73%"
"Jun 16, 2013","31,050.0","28,500.0","31,950.0","27,900.0","5.17M","7.29%"
"Jun 09, 2013","28,940.0","32,500.0","32,550.0","28,540.0","6.87M","-6.95%"
"Jun 02, 2013","31,100.0","34,600.0","34,600.0","28,580.0","7.57M","-10.89%"
"May 26, 2013","34,900.0","36,200.0","38,950.0","33,200.0","5.57M","-8.88%"
"May 19, 2013","38,300.0","38,750.0","44,400.0","35,200.0","7.01M","-1.54%"
"May 12, 2013","38,900.0","37,850.0","39,250.0","37,550.0","2.71M","4.29%"
"May 05, 2013","37,300.0","36,600.0","37,600.0","36,000.0","2.79M","5.52%"
"Apr 28, 2013","35,350.0","35,600.0","36,450.0","34,900.0","1.73M","-0.98%"
"Apr 21, 2013","35,700.0","33,900.0","35,750.0","33,450.0","3.49M","6.57%"
"Apr 14, 2013","33,500.0","33,550.0","34,400.0","32,550.0","3.10M","-2.19%"
"Apr 07, 2013","34,250.0","35,600.0","36,300.0","32,650.0","6.31M","-1.86%"
"Mar 31, 2013","34,900.0","30,850.0","38,350.0","30,300.0","7.45M","13.87%"
"Mar 24, 2013","30,650.0","30,100.0","30,900.0","29,700.0","3.40M","4.50%"
"Mar 17, 2013","29,330.0","29,620.0","30,800.0","29,290.0","2.62M","-3.52%"
"Mar 10, 2013","30,400.0","31,450.0","31,500.0","29,390.0","4.46M","-3.49%"
"Mar 03, 2013","31,500.0","25,800.0","31,600.0","25,130.0","9.59M","24.11%"
"Feb 24, 2013","25,380.0","25,660.0","26,000.0","24,570.0","3.82M","0.83%"
"Feb 17, 2013","25,170.0","25,210.0","25,590.0","24,510.0","2.95M","1.25%"
"Feb 10, 2013","24,860.0","24,760.0","25,290.0","24,500.0","2.46M","3.28%"
"Feb 03, 2013","24,070.0","25,170.0","25,310.0","24,010.0","4.34M","-3.14%"
"Jan 27, 2013","24,850.0","23,380.0","24,940.0","22,650.0","2.88M","7.07%"
"Jan 20, 2013","23,210.0","23,490.0","23,500.0","22,270.0","3.55M","-0.94%"
"Jan 13, 2013","23,430.0","23,860.0","24,090.0","22,170.0","3.67M","-0.89%"
"Jan 06, 2013","23,640.0","22,350.0","23,650.0","22,150.0","4.68M","6.49%"
"Dec 30, 2012","22,200.0","22,500.0","22,530.0","22,030.0","587.30K","1.65%"
"Dec 23, 2012","21,840.0","20,350.0","21,970.0","20,290.0","2.91M","8.71%"
"Dec 16, 2012","20,090.0","20,320.0","21,330.0","20,050.0","4.43M","0.85%"
"Dec 09, 2012","19,920.0","19,290.0","20,260.0","19,140.0","5.18M","4.13%"
"Dec 02, 2012","19,130.0","18,800.0","19,420.0","18,680.0","3.16M","2.19%"
"Nov 25, 2012","18,720.0","18,000.0","18,800.0","17,930.0","3.07M","4.82%"
"Nov 18, 2012","17,860.0","17,400.0","17,860.0","17,200.0","1.54M","4.02%"
"Nov 11, 2012","17,170.0","16,800.0","17,310.0","16,620.0","2.05M","1.78%"
"Nov 04, 2012","16,870.0","17,350.0","17,530.0","16,870.0","2.03M","-3.16%"
"Oct 28, 2012","17,420.0","17,950.0","18,080.0","17,350.0","2.30M","-1.97%"
"Oct 21, 2012","17,770.0","16,880.0","18,020.0","16,650.0","2.68M","5.09%"
"Oct 14, 2012","16,910.0","16,100.0","17,070.0","15,810.0","3.48M","5.42%"
"Oct 07, 2012","16,040.0","18,470.0","18,640.0","15,920.0","4.52M","-13.16%"
"Sep 30, 2012","18,470.0","18,120.0","18,500.0","17,500.0","2.64M","1.76%"
"Sep 23, 2012","18,150.0","17,990.0","18,430.0","17,830.0","2.64M","0.50%"
"Sep 16, 2012","18,060.0","18,490.0","18,490.0","17,470.0","4.13M","-3.89%"
"Sep 09, 2012","18,790.0","18,050.0","18,840.0","17,850.0","3.24M","3.75%"
"Sep 02, 2012","18,110.0","18,270.0","18,400.0","17,750.0","2.35M","-0.88%"
"Aug 26, 2012","18,270.0","18,250.0","18,580.0","18,050.0","2.28M","1.00%"
"Aug 19, 2012","18,090.0","17,990.0","18,400.0","17,850.0","2.25M","0.95%"
"Aug 12, 2012","17,920.0","17,200.0","18,050.0","17,190.0","2.02M","4.07%"
"Aug 05, 2012","17,220.0","16,460.0","17,680.0","16,420.0","3.33M","5.64%"
