"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 21, 2015","59,270.0","57,800.0","59,280.0","57,580.0","524.10K","3.58%"
"Jul 17, 2015","57,220.0","56,840.0","57,440.0","56,760.0","429.00K","1.10%"
"Jul 16, 2015","56,600.0","56,100.0","56,850.0","55,900.0","613.00K","1.67%"
"Jul 15, 2015","55,670.0","55,840.0","56,070.0","55,240.0","445.30K","0.25%"
"Jul 14, 2015","55,530.0","55,010.0","55,950.0","54,780.0","655.90K","1.83%"
"Jul 13, 2015","54,530.0","54,000.0","54,690.0","53,650.0","671.30K","0.96%"
"Jul 10, 2015","54,010.0","56,000.0","56,020.0","53,740.0","1.90M","-6.00%"
"Jul 09, 2015","57,460.0","55,200.0","57,460.0","54,760.0","1.14M","4.13%"
"Jul 08, 2015","55,180.0","56,250.0","56,540.0","54,810.0","906.40K","-1.90%"
"Jul 07, 2015","56,250.0","55,920.0","56,250.0","55,640.0","505.90K","2.63%"
"Jul 06, 2015","54,810.0","54,570.0","55,640.0","54,320.0","876.90K","-1.67%"
"Jul 03, 2015","55,740.0","56,130.0","56,280.0","54,880.0","989.60K","-3.68%"
"Jul 02, 2015","57,870.0","57,780.0","58,400.0","57,200.0","657.10K","2.23%"
"Jul 01, 2015","56,610.0","55,850.0","56,660.0","55,700.0","439.30K","1.89%"
"Jun 30, 2015","55,560.0","54,900.0","55,560.0","54,530.0","489.70K","1.83%"
"Jun 29, 2015","54,560.0","55,500.0","56,180.0","54,550.0","765.90K","-2.99%"
"Jun 26, 2015","56,240.0","56,490.0","56,870.0","56,130.0","413.60K","0.48%"
"Jun 25, 2015","55,970.0","55,390.0","57,000.0","55,360.0","556.40K","0.68%"
"Jun 24, 2015","55,590.0","55,300.0","55,900.0","54,900.0","552.50K","0.93%"
"Jun 23, 2015","55,080.0","53,960.0","55,080.0","53,780.0","675.70K","2.17%"
"Jun 22, 2015","53,910.0","52,380.0","53,960.0","52,350.0","598.50K","3.34%"
"Jun 19, 2015","52,170.0","52,340.0","52,570.0","52,140.0","459.70K","-0.06%"
"Jun 18, 2015","52,200.0","52,590.0","52,590.0","52,080.0","398.50K","-0.68%"
"Jun 17, 2015","52,560.0","52,550.0","52,720.0","52,050.0","374.40K","0.02%"
"Jun 16, 2015","52,550.0","52,660.0","53,100.0","52,340.0","359.80K","-0.36%"
"Jun 15, 2015","52,740.0","52,320.0","52,770.0","52,290.0","361.90K","-0.06%"
"Jun 12, 2015","52,770.0","53,400.0","53,400.0","52,440.0","1.30M","-0.40%"
"Jun 11, 2015","52,980.0","51,390.0","52,980.0","51,370.0","726.90K","3.88%"
"Jun 10, 2015","51,000.0","50,970.0","51,440.0","50,580.0","493.80K","0.67%"
"Jun 09, 2015","50,660.0","51,390.0","51,580.0","50,660.0","517.40K","-2.05%"
"Jun 08, 2015","51,720.0","51,330.0","51,750.0","51,250.0","453.90K","1.49%"
"Jun 05, 2015","50,960.0","50,690.0","51,060.0","50,520.0","356.40K","0.43%"
"Jun 04, 2015","50,740.0","51,270.0","51,430.0","50,640.0","432.40K","-0.57%"
"Jun 03, 2015","51,030.0","51,250.0","51,270.0","50,830.0","476.00K","-0.57%"
"Jun 02, 2015","51,320.0","51,440.0","51,500.0","51,030.0","356.00K","0.14%"
"Jun 01, 2015","51,250.0","51,120.0","51,440.0","50,970.0","351.70K","-0.10%"
"May 29, 2015","51,300.0","50,700.0","51,640.0","50,550.0","588.00K","0.65%"
"May 28, 2015","50,970.0","51,270.0","51,490.0","50,630.0","524.30K","0.08%"
"May 27, 2015","50,930.0","50,510.0","50,980.0","50,460.0","424.30K","0.10%"
"May 26, 2015","50,880.0","50,750.0","50,950.0","50,520.0","474.20K","0.41%"
