"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 17, 2013","9,219.04","9,154.23","9,253.68","9,117.09","385.41M","0.55%"
"Nov 10, 2013","9,168.69","9,081.58","9,188.47","8,981.09","461.58M","1.00%"
"Nov 03, 2013","9,078.28","9,035.91","9,193.98","8,962.42","446.96M","0.78%"
"Oct 27, 2013","9,007.83","9,013.05","9,070.17","8,950.21","344.86M","0.25%"
"Oct 20, 2013","8,985.74","8,828.47","9,010.65","8,827.23","403.18M","1.36%"
"Oct 13, 2013","8,865.10","8,688.45","8,865.10","8,675.95","511.95M","1.61%"
"Oct 06, 2013","8,724.83","8,557.04","8,729.33","8,489.62","440.71M","1.18%"
"Sep 29, 2013","8,622.97","8,562.85","8,691.85","8,546.72","373.96M","-0.44%"
"Sep 22, 2013","8,661.51","8,682.94","8,699.47","8,605.59","433.49M","-0.16%"
"Sep 15, 2013","8,675.73","8,599.65","8,770.10","8,578.01","615.43M","1.95%"
"Sep 08, 2013","8,509.42","8,275.01","8,518.18","8,246.77","486.43M","2.82%"
"Sep 01, 2013","8,275.67","8,224.34","8,295.81","8,095.91","461.24M","2.13%"
"Aug 25, 2013","8,103.15","8,424.07","8,437.75","8,094.22","403.43M","-3.73%"
"Aug 18, 2013","8,416.99","8,395.02","8,438.44","8,246.19","358.59M","0.30%"
"Aug 11, 2013","8,391.94","8,341.96","8,457.05","8,238.86","416.21M","0.64%"
"Aug 04, 2013","8,338.31","8,416.11","8,435.49","8,228.11","498.60M","-0.82%"
"Jul 28, 2013","8,406.94","8,307.12","8,431.67","8,213.36","487.44M","1.97%"
"Jul 21, 2013","8,244.91","8,343.28","8,415.33","8,217.26","413.78M","-1.04%"
"Jul 14, 2013","8,331.57","8,237.92","8,337.20","8,137.53","407.47M","1.45%"
"Jul 07, 2013","8,212.77","7,865.92","8,244.13","7,848.14","407.50M","5.21%"
"Jun 30, 2013","7,806.00","8,000.02","8,031.71","7,730.37","545.08M","-1.93%"
"Jun 23, 2013","7,959.22","7,776.88","8,037.68","7,655.83","564.13M","2.18%"
"Jun 16, 2013","7,789.24","8,170.75","8,285.90","7,789.24","602.75M","-4.17%"
"Jun 09, 2013","8,127.96","8,246.04","8,355.79","7,968.13","424.57M","-1.54%"
"Jun 02, 2013","8,254.68","8,291.49","8,395.56","8,034.55","458.16M","-1.13%"
"May 26, 2013","8,348.84","8,346.60","8,526.42","8,293.96","479.21M","0.52%"
"May 19, 2013","8,305.32","8,434.97","8,557.86","8,262.64","566.37M","-1.10%"
"May 12, 2013","8,398.00","8,281.95","8,408.62","8,217.15","637.22M","1.44%"
"May 05, 2013","8,278.59","8,119.22","8,358.23","8,103.27","430.43M","1.92%"
"Apr 28, 2013","8,122.29","7,834.02","8,130.16","7,823.24","476.39M","3.94%"
"Apr 21, 2013","7,814.76","7,516.06","7,840.47","7,437.52","643.09M","4.76%"
"Apr 14, 2013","7,459.96","7,740.54","7,773.11","7,418.36","737.51M","-3.68%"
"Apr 07, 2013","7,744.77","7,669.04","7,885.45","7,608.04","613.00M","1.12%"
"Mar 31, 2013","7,658.75","7,806.12","7,953.15","7,632.42","510.21M","-1.75%"
"Mar 24, 2013","7,795.31","7,988.27","8,030.76","7,750.38","547.76M","-1.47%"
"Mar 17, 2013","7,911.35","7,924.04","8,030.46","7,876.36","699.20M","-1.63%"
"Mar 10, 2013","8,042.85","7,967.46","8,074.47","7,933.94","1.22B","0.71%"
